County,State_Abbr,State_Desc,CountyFIPS,Latitude,Longitude
Greeley County,NE,Nebraska,31077,41.5675715,-98.5305655
Hall County,NE,Nebraska,31079,40.8660265,-98.5026645
Hamilton County,NE,Nebraska,31081,40.8728173,-98.0223294
Harlan County,NE,Nebraska,31083,40.1787663,-99.4034177
Hayes County,NE,Nebraska,31085,40.5372337,-101.0479627
Hitchcock County,NE,Nebraska,31087,40.1768964,-101.044217
Holt County,NE,Nebraska,31089,42.4592867,-98.7847662
Hooker County,NE,Nebraska,31091,41.920317,-101.117324
Howard County,NE,Nebraska,31093,41.2168513,-98.5133417
Jefferson County,NE,Nebraska,31095,40.1757356,-97.1431027
Johnson County,NE,Nebraska,31097,40.3949552,-96.2652638
Kearney County,NE,Nebraska,31099,40.5091198,-98.9476019
Keith County,NE,Nebraska,31101,41.1942448,-101.6444493
Keya Paha County,NE,Nebraska,31103,42.8754803,-99.7183514
Kimball County,NE,Nebraska,31105,41.1992736,-103.7031528
Knox County,NE,Nebraska,31107,42.6344045,-97.8913492
Lancaster County,NE,Nebraska,31109,40.7835474,-96.6886584
Lincoln County,NE,Nebraska,31111,41.0503221,-100.7444808
Logan County,NE,Nebraska,31113,41.5421555,-100.4436647
Loup County,NE,Nebraska,31115,41.9031834,-99.5098521
Madison County,NE,Nebraska,31119,41.9099293,-97.6068564
McPherson County,NE,Nebraska,31117,41.6484137,-101.1208507
Merrick County,NE,Nebraska,31121,41.1697896,-98.0310573
Morrill County,NE,Nebraska,31123,41.7322039,-102.9905936
Nance County,NE,Nebraska,31125,41.4023855,-97.9914083
Nemaha County,NE,Nebraska,31127,40.3873891,-95.8527214
Nuckolls County,NE,Nebraska,31129,40.1764918,-98.0468422
Otoe County,NE,Nebraska,31131,40.6379916,-96.1310274
Pawnee County,NE,Nebraska,31133,40.1377971,-96.2452136
Perkins County,NE,Nebraska,31135,40.8576462,-101.6274676
Phelps County,NE,Nebraska,31137,40.5163647,-99.4065568
Pierce County,NE,Nebraska,31139,42.2714129,-97.6109917
Platte County,NE,Nebraska,31141,41.5768655,-97.5134673
Polk County,NE,Nebraska,31143,41.1879253,-97.5706627
Red Willow County,NE,Nebraska,31145,40.1694196,-100.4685764
Richardson County,NE,Nebraska,31147,40.1237427,-95.7186026
Rock County,NE,Nebraska,31149,42.394749,-99.4208512
Saline County,NE,Nebraska,31151,40.5168024,-97.131755
Sarpy County,NE,Nebraska,31153,41.1150635,-96.1091254
Saunders County,NE,Nebraska,31155,41.2233882,-96.6420968
Scotts Bluff County,NE,Nebraska,31157,41.8503306,-103.7015494
Seward County,NE,Nebraska,31159,40.8719439,-97.140383
Sheridan County,NE,Nebraska,31161,42.5122888,-102.3682795
Sherman County,NE,Nebraska,31163,41.2187425,-98.9728492
Sioux County,NE,Nebraska,31165,42.4706681,-103.7321705
Stanton County,NE,Nebraska,31167,41.9050454,-97.1771094
Thayer County,NE,Nebraska,31169,40.1738446,-97.5962626
Thomas County,NE,Nebraska,31171,41.8557296,-100.5247028
Thurston County,NE,Nebraska,31173,42.1540613,-96.5339428
Valley County,NE,Nebraska,31175,41.5640938,-98.9834841
Washington County,NE,Nebraska,31177,41.5339726,-96.2245771
Wayne County,NE,Nebraska,31179,42.210746,-97.1262433
Webster County,NE,Nebraska,31181,40.1806461,-98.4985897
Wheeler County,NE,Nebraska,31183,41.9225747,-98.5208533
York County,NE,Nebraska,31185,40.8730557,-97.5967418
Belknap County,NH,New Hampshire,33001,43.5191091,-71.4253661
Carroll County,NH,New Hampshire,33003,43.8677742,-71.2015596
Cheshire County,NH,New Hampshire,33005,42.9254596,-72.2481828
Coos County,NH,New Hampshire,33007,44.6525477,-71.2894309
Grafton County,NH,New Hampshire,33009,43.9264391,-71.8424242
Hillsborough County,NH,New Hampshire,33011,42.9115317,-71.7230554
Merrimack County,NH,New Hampshire,33013,43.2995786,-71.6800412
Rockingham County,NH,New Hampshire,33015,42.9886636,-71.0990801
Strafford County,NH,New Hampshire,33017,43.2932725,-71.0355891
Sullivan County,NH,New Hampshire,33019,43.3611883,-72.2220839
Atlantic County,NJ,New Jersey,34001,39.4693555,-74.6337591
Bergen County,NJ,New Jersey,34003,40.9596985,-74.0747272
Burlington County,NJ,New Jersey,34005,39.8757858,-74.6630063
Camden County,NJ,New Jersey,34007,39.8024071,-74.9612493
Cape May County,NJ,New Jersey,34009,39.0858411,-74.8463541
Cumberland County,NJ,New Jersey,34011,39.3284336,-75.1216277
Essex County,NJ,New Jersey,34013,40.7874003,-74.2462919
Gloucester County,NJ,New Jersey,34015,39.7228745,-75.1456793
Hudson County,NJ,New Jersey,34017,40.7313751,-74.0786014
Hunterdon County,NJ,New Jersey,34019,40.5652832,-74.9119695
Mercer County,NJ,New Jersey,34021,40.2825026,-74.703724
Middlesex County,NJ,New Jersey,34023,40.4396214,-74.4074303
Monmouth County,NJ,New Jersey,34025,40.2870481,-74.1524456
Morris County,NJ,New Jersey,34027,40.8588961,-74.5472917
Ocean County,NJ,New Jersey,34029,39.865669,-74.2588636
Passaic County,NJ,New Jersey,34031,41.0366554,-74.2994078
Salem County,NJ,New Jersey,34033,39.5738282,-75.3573559
Somerset County,NJ,New Jersey,34035,40.5655273,-74.6199378
Sussex County,NJ,New Jersey,34037,41.1374609,-74.6919141
Union County,NJ,New Jersey,34039,40.6598707,-74.3086957
Warren County,NJ,New Jersey,34041,40.8534914,-75.0094978
Bernalillo County,NM,New Mexico,35001,35.053628,-106.6690805
Catron County,NM,New Mexico,35003,33.9016208,-108.3919284
Chaves County,NM,New Mexico,35005,33.3616045,-104.4698374
Cibola County,NM,New Mexico,35006,34.9282721,-107.9926805
Colfax County,NM,New Mexico,35007,36.6129638,-104.6401105
Curry County,NM,New Mexico,35009,34.5729841,-103.3460546
De Baca County,NM,New Mexico,35011,34.3592729,-104.3686961
Do̱a Ana County,NM,New Mexico,35013,32.349919,-106.8349684
Eddy County,NM,New Mexico,35015,32.4578347,-104.3064338
Grant County,NM,New Mexico,35017,32.732087,-108.3815043
Guadalupe County,NM,New Mexico,35019,34.8697822,-104.7849677
Harding County,NM,New Mexico,35021,35.8593523,-103.8534243
Hidalgo County,NM,New Mexico,35023,31.8980519,-108.7519293
Lea County,NM,New Mexico,35025,32.7956865,-103.4132707
Lincoln County,NM,New Mexico,35027,33.7408411,-105.4498055
Los Alamos County,NM,New Mexico,35028,35.8700469,-106.3079679
Luna County,NM,New Mexico,35029,32.1845231,-107.7471911
McKinley County,NM,New Mexico,35031,35.5840616,-108.2532938
Mora County,NM,New Mexico,35033,35.9828413,-104.9218975
Otero County,NM,New Mexico,35035,32.6155988,-105.7513079
Quay County,NM,New Mexico,35037,35.1070184,-103.5480713
Rio Arriba County,NM,New Mexico,35039,36.5096687,-106.6939829
Roosevelt County,NM,New Mexico,35041,34.0212068,-103.4830039
San Juan County,NM,New Mexico,35045,36.5116245,-108.3245778
San Miguel County,NM,New Mexico,35047,35.4768585,-104.8035189
Sandoval County,NM,New Mexico,35043,35.6850913,-106.8831191
Santa Fe County,NM,New Mexico,35049,35.5145309,-105.9639718
Sierra County,NM,New Mexico,35051,33.1194684,-107.1881612
Socorro County,NM,New Mexico,35053,33.9916579,-106.9391362
Taos County,NM,New Mexico,35055,36.5771832,-105.6388781
Torrance County,NM,New Mexico,35057,34.5549784,-105.8905574
Union County,NM,New Mexico,35059,36.4880853,-103.4757229
Valencia County,NM,New Mexico,35061,34.7168404,-106.8065821
Carson City,NV,Nevada,32510,39.1530598,-119.7473681
Churchill County,NV,Nevada,32001,39.5377097,-118.2641661
Clark County,NV,Nevada,32003,36.2141295,-115.0143977
Douglas County,NV,Nevada,32005,38.9051292,-119.6090191
Elko County,NV,Nevada,32007,41.1411327,-115.3514239
Esmeralda County,NV,Nevada,32009,37.7789658,-117.6323824
Eureka County,NV,Nevada,32011,39.9777878,-116.2722082
Humboldt County,NV,Nevada,32013,41.4079136,-118.1275915
Lander County,NV,Nevada,32015,39.9002105,-117.0472398
Lincoln County,NV,Nevada,32017,37.634605,-114.8630367
Lyon County,NV,Nevada,32019,39.0222125,-119.1974246
Mineral County,NV,Nevada,32021,38.516647,-118.4162794
Nye County,NV,Nevada,32023,37.9658636,-116.4590107
Pershing County,NV,Nevada,32027,40.439639,-118.4094765
Storey County,NV,Nevada,32029,39.4383853,-119.5246462
Washoe County,NV,Nevada,32031,40.7313196,-119.6632695
White Pine County,NV,Nevada,32033,39.4181759,-114.9005649
Albany County,NY,New York,36001,42.5882401,-73.9740095
Allegany County,NY,New York,36003,42.2478532,-78.0261531
Bronx County,NY,New York,36005,40.8487111,-73.852939
Broome County,NY,New York,36007,42.1619773,-75.8302833
Cattaraugus County,NY,New York,36009,42.2390986,-78.662332
Cayuga County,NY,New York,36011,43.0085456,-76.5745866
Chautauqua County,NY,New York,36013,42.3042159,-79.4075949
Chemung County,NY,New York,36015,42.1486972,-76.7524712
Chenango County,NY,New York,36017,42.4780238,-75.6022407
Clinton County,NY,New York,36019,44.752712,-73.7056429
Columbia County,NY,New York,36021,42.2476964,-73.6267175
Cortland County,NY,New York,36023,42.594039,-76.0762398
Delaware County,NY,New York,36025,42.1939865,-74.9667281
Dutchess County,NY,New York,36027,41.7548253,-73.7400136
Erie County,NY,New York,36029,42.752759,-78.7781922
Essex County,NY,New York,36031,44.1096005,-73.7784307
Franklin County,NY,New York,36033,44.5943758,-74.31067
Fulton County,NY,New York,36035,43.1156093,-74.4236782
Genesee County,NY,New York,36037,43.0009096,-78.1927784
Greene County,NY,New York,36039,42.2798211,-74.1420253
Hamilton County,NY,New York,36041,43.6578786,-74.5024556
Herkimer County,NY,New York,36043,43.571009,-74.8410968
Jefferson County,NY,New York,36045,43.996389,-76.0529678
Kings County,NY,New York,36047,40.6350451,-73.9506398
Lewis County,NY,New York,36049,43.7826811,-75.4441402
Livingston County,NY,New York,36051,42.7290418,-77.778463
Madison County,NY,New York,36053,42.9100255,-75.6635749
Monroe County,NY,New York,36055,43.2503466,-77.7005177
Montgomery County,NY,New York,36057,42.9008912,-74.4353575
Nassau County,NY,New York,36059,40.7296118,-73.5894144
New York County,NY,New York,36061,40.7766419,-73.9701871
Niagara County,NY,New York,36063,43.2726719,-78.8129431
Oneida County,NY,New York,36065,43.2427273,-75.4342824
Onondaga County,NY,New York,36067,43.0065163,-76.1961336
Ontario County,NY,New York,36069,42.8563575,-77.3034967
Orange County,NY,New York,36071,41.4024096,-74.3062522
Orleans County,NY,New York,36073,43.3399059,-78.2070281
Oswego County,NY,New York,36075,43.4614431,-76.2092618
Otsego County,NY,New York,36077,42.6297762,-75.028841
Putnam County,NY,New York,36079,41.4279067,-73.7438608
Queens County,NY,New York,36081,40.6546581,-73.8412089
Rensselaer County,NY,New York,36083,42.7104206,-73.5138454
Richmond County,NY,New York,36085,40.5612628,-74.1398995
Rockland County,NY,New York,36087,41.1546276,-74.0246616
Saratoga County,NY,New York,36091,43.1061353,-73.8553872
Schenectady County,NY,New York,36093,42.8175516,-74.0435592
Schoharie County,NY,New York,36095,42.591294,-74.4381718
Schuyler County,NY,New York,36097,42.4197755,-76.938603
Seneca County,NY,New York,36099,42.7822943,-76.827088
St. Lawrence County,NY,New York,36089,44.4881125,-75.074311
Steuben County,NY,New York,36101,42.2667252,-77.3855253
Suffolk County,NY,New York,36103,40.943554,-72.6922183
Sullivan County,NY,New York,36105,41.7199928,-74.7715769
Tioga County,NY,New York,36107,42.1780565,-76.2974556
Tompkins County,NY,New York,36109,42.4530063,-76.4734835
Ulster County,NY,New York,36111,41.9472124,-74.2654582
Warren County,NY,New York,36113,43.5551053,-73.8381388
Washington County,NY,New York,36115,43.3123766,-73.4394282
Wayne County,NY,New York,36117,43.2181139,-77.0494024
Westchester County,NY,New York,36119,41.1526862,-73.7457526
Wyoming County,NY,New York,36121,42.7013627,-78.2285667
Yates County,NY,New York,36123,42.638237,-77.1043238
Adams County,OH,Ohio,39001,38.8344683,-83.4780816
Allen County,OH,Ohio,39003,40.7716274,-84.1061032
Ashland County,OH,Ohio,39005,40.843273,-82.2701271
Ashtabula County,OH,Ohio,39007,41.9066369,-80.7455916
Athens County,OH,Ohio,39009,39.3327548,-82.0458853
Auglaize County,OH,Ohio,39011,40.561309,-84.2240177
Belmont County,OH,Ohio,39013,40.0176819,-80.9677268
Brown County,OH,Ohio,39015,38.9313769,-83.8667723
Butler County,OH,Ohio,39017,39.4397469,-84.5657341
Carroll County,OH,Ohio,39019,40.5798841,-81.090787
Champaign County,OH,Ohio,39021,40.1327753,-83.7676037
Clark County,OH,Ohio,39023,39.9170315,-83.783676
Clermont County,OH,Ohio,39025,39.0520537,-84.1494847
Clinton County,OH,Ohio,39027,39.4166813,-83.8045826
Columbiana County,OH,Ohio,39029,40.770073,-80.778455
Coshocton County,OH,Ohio,39031,40.2967096,-81.9301092
Crawford County,OH,Ohio,39033,40.8485244,-82.9247827
Cuyahoga County,OH,Ohio,39035,41.555037,-81.6049566
Darke County,OH,Ohio,39037,40.1314669,-84.6211906
Defiance County,OH,Ohio,39039,41.3216789,-84.4864334
Delaware County,OH,Ohio,39041,40.2789411,-83.0074622
Erie County,OH,Ohio,39043,41.3941426,-82.5868354
Fairfield County,OH,Ohio,39045,39.747694,-82.626685
Fayette County,OH,Ohio,39047,39.5552462,-83.4618927
Franklin County,OH,Ohio,39049,39.9698749,-83.0090858
Fulton County,OH,Ohio,39051,41.5972639,-84.1242667
Gallia County,OH,Ohio,39053,38.8170456,-82.3017463
Geauga County,OH,Ohio,39055,41.4993217,-81.1735054
Greene County,OH,Ohio,39057,39.6874785,-83.8948943
Guernsey County,OH,Ohio,39059,40.0566648,-81.497875
Hamilton County,OH,Ohio,39061,39.1969272,-84.5441868
Hancock County,OH,Ohio,39063,41.000217,-83.6659471
Hardin County,OH,Ohio,39065,40.6604152,-83.6640773
Harrison County,OH,Ohio,39067,40.2923175,-81.0915651
Henry County,OH,Ohio,39069,41.3315843,-84.0688996
Highland County,OH,Ohio,39071,39.1844221,-83.601359
Hocking County,OH,Ohio,39073,39.4903424,-82.4834473
Holmes County,OH,Ohio,39075,40.5655971,-81.9300012
Huron County,OH,Ohio,39077,41.1450798,-82.594641
Jackson County,OH,Ohio,39079,39.0134773,-82.614142
Jefferson County,OH,Ohio,39081,40.3993836,-80.7635272
Knox County,OH,Ohio,39083,40.4036198,-82.4223929
Lake County,OH,Ohio,39085,41.7781416,-81.1973297
Lawrence County,OH,Ohio,39087,38.6038659,-82.5171856
Licking County,OH,Ohio,39089,40.0915047,-82.4834352
Logan County,OH,Ohio,39091,40.3875532,-83.766343
Lorain County,OH,Ohio,39093,41.4388045,-82.179722
Lucas County,OH,Ohio,39095,41.6823213,-83.4689033
Madison County,OH,Ohio,39097,39.8966098,-83.4008874
Mahoning County,OH,Ohio,39099,41.0108798,-80.7703956
Marion County,OH,Ohio,39101,40.5880337,-83.1688034
Medina County,OH,Ohio,39103,41.1161742,-81.8997641
Meigs County,OH,Ohio,39105,39.0898068,-82.0283968
Mercer County,OH,Ohio,39107,40.5353325,-84.6320588
Miami County,OH,Ohio,39109,40.0533257,-84.2284135
Monroe County,OH,Ohio,39111,39.7262526,-81.0909834
Montgomery County,OH,Ohio,39113,39.7537357,-84.2905915
Morgan County,OH,Ohio,39115,39.6249458,-81.8616967
Morrow County,OH,Ohio,39117,40.5252659,-82.7977288
Muskingum County,OH,Ohio,39119,39.9660457,-81.9435064
Noble County,OH,Ohio,39121,39.7672317,-81.452493
Ottawa County,OH,Ohio,39123,41.5454953,-83.0126127
Paulding County,OH,Ohio,39125,41.1189483,-84.5821249
Perry County,OH,Ohio,39127,39.7431874,-82.2379525
Pickaway County,OH,Ohio,39129,39.648947,-83.0528267
Pike County,OH,Ohio,39131,39.0713413,-83.0529107
Portage County,OH,Ohio,39133,41.1689703,-81.1969618
Preble County,OH,Ohio,39135,39.7388104,-84.6447584
Putnam County,OH,Ohio,39137,41.0245334,-84.1298791
Richland County,OH,Ohio,39139,40.774159,-82.5427812
Ross County,OH,Ohio,39141,39.3238949,-83.0595381
Sandusky County,OH,Ohio,39143,41.3553193,-83.1427763
Scioto County,OH,Ohio,39145,38.8148886,-82.998675
Seneca County,OH,Ohio,39147,41.1199923,-83.1275469
Shelby County,OH,Ohio,39149,40.3366802,-84.2041425
Stark County,OH,Ohio,39151,40.8141314,-81.3656673
Summit County,OH,Ohio,39153,41.1218471,-81.5349279
Trumbull County,OH,Ohio,39155,41.3063744,-80.7703998
Tuscarawas County,OH,Ohio,39157,40.4474395,-81.4711663
Union County,OH,Ohio,39159,40.2959008,-83.3670416
Van Wert County,OH,Ohio,39161,40.8555203,-84.5857751
Vinton County,OH,Ohio,39163,39.2520418,-82.4859614
Warren County,OH,Ohio,39165,39.4256625,-84.1699402
Washington County,OH,Ohio,39167,39.4506764,-81.4906359
Wayne County,OH,Ohio,39169,40.8296612,-81.8871942
Williams County,OH,Ohio,39171,41.5649587,-84.5843235
Wood County,OH,Ohio,39173,41.3601834,-83.6226821
Wyandot County,OH,Ohio,39175,40.8397816,-83.313681
Adair County,OK,Oklahoma,40001,35.8980428,-94.6510258
Alfalfa County,OK,Oklahoma,40003,36.7297032,-98.3234449
Atoka County,OK,Oklahoma,40005,34.3924691,-96.0365577
Beaver County,OK,Oklahoma,40007,36.7483343,-100.4830555
Beckham County,OK,Oklahoma,40009,35.2706008,-99.6900574
Blaine County,OK,Oklahoma,40011,35.8777951,-98.4290308
Bryan County,OK,Oklahoma,40013,33.9640035,-96.2651348
Caddo County,OK,Oklahoma,40015,35.1679202,-98.3810447
Canadian County,OK,Oklahoma,40017,35.5433544,-97.9798891
Carter County,OK,Oklahoma,40019,34.2518484,-97.2879273
Cherokee County,OK,Oklahoma,40021,35.9043668,-94.9967964
Choctaw County,OK,Oklahoma,40023,34.0276995,-95.5540792
Cimarron County,OK,Oklahoma,40025,36.7483904,-102.5176984
Cleveland County,OK,Oklahoma,40027,35.2063756,-97.3230884
Coal County,OK,Oklahoma,40029,34.5828612,-96.288039
Comanche County,OK,Oklahoma,40031,34.66263,-98.4766117
Cotton County,OK,Oklahoma,40033,34.290676,-98.3734379
Craig County,OK,Oklahoma,40035,36.7638896,-95.2015531
Creek County,OK,Oklahoma,40037,35.9073976,-96.3801769
Custer County,OK,Oklahoma,40039,35.6456012,-98.9973857
Delaware County,OK,Oklahoma,40041,36.3934371,-94.8081892
Dewey County,OK,Oklahoma,40043,35.9779598,-99.014385
Ellis County,OK,Oklahoma,40045,36.2242576,-99.7501388
Garfield County,OK,Oklahoma,40047,36.3781319,-97.7887411
Garvin County,OK,Oklahoma,40049,34.7093497,-97.312723
Grady County,OK,Oklahoma,40051,35.0210581,-97.8868902
Grant County,OK,Oklahoma,40053,36.7882544,-97.7881508
Greer County,OK,Oklahoma,40055,34.9338533,-99.5529675
Harmon County,OK,Oklahoma,40057,34.745971,-99.8441936
Harper County,OK,Oklahoma,40059,36.8003504,-99.6628052
Haskell County,OK,Oklahoma,40061,35.2324314,-95.1096421
Hughes County,OK,Oklahoma,40063,35.0529339,-96.2511829
Jackson County,OK,Oklahoma,40065,34.5940059,-99.4122347
Jefferson County,OK,Oklahoma,40067,34.1050824,-97.8388896
Johnston County,OK,Oklahoma,40069,34.3134553,-96.6542545
Kay County,OK,Oklahoma,40071,36.8148851,-97.1438616
Kingfisher County,OK,Oklahoma,40073,35.9494357,-97.9345565
Kiowa County,OK,Oklahoma,40075,34.9214893,-98.9816168
Latimer County,OK,Oklahoma,40077,34.8751365,-95.2722625
Le Flore County,OK,Oklahoma,40079,34.8973562,-94.6950743
Lincoln County,OK,Oklahoma,40081,35.7031175,-96.8813917
Logan County,OK,Oklahoma,40083,35.9142774,-97.4509518
Love County,OK,Oklahoma,40085,33.9578039,-97.2450928
Major County,OK,Oklahoma,40093,36.3131189,-98.5420147
Marshall County,OK,Oklahoma,40095,34.0270069,-96.7705327
Mayes County,OK,Oklahoma,40097,36.303804,-95.2356382
McClain County,OK,Oklahoma,40087,35.0164359,-97.4498032
McCurtain County,OK,Oklahoma,40089,34.1170728,-94.7660863
McIntosh County,OK,Oklahoma,40091,35.3691078,-95.6717865
Murray County,OK,Oklahoma,40099,34.4857664,-97.0715567
Muskogee County,OK,Oklahoma,40101,35.6175506,-95.3839106
Noble County,OK,Oklahoma,40103,36.384901,-97.2363345
Nowata County,OK,Oklahoma,40105,36.7896148,-95.6133123
Okfuskee County,OK,Oklahoma,40107,35.466804,-96.3277619
Oklahoma County,OK,Oklahoma,40109,35.5546109,-97.4094007
Okmulgee County,OK,Oklahoma,40111,35.6435003,-95.9659468
Osage County,OK,Oklahoma,40113,36.6242995,-96.408112
Ottawa County,OK,Oklahoma,40115,36.8357635,-94.8026814
Pawnee County,OK,Oklahoma,40117,36.3137038,-96.6966693
Payne County,OK,Oklahoma,40119,36.0792253,-96.9752553
Pittsburg County,OK,Oklahoma,40121,34.9255401,-95.7481302
Pontotoc County,OK,Oklahoma,40123,34.7214152,-96.6917804
Pottawatomie County,OK,Oklahoma,40125,35.2113915,-96.9570036
Pushmataha County,OK,Oklahoma,40127,34.377899,-95.4080818
Roger Mills County,OK,Oklahoma,40129,35.7085544,-99.7415716
Rogers County,OK,Oklahoma,40131,36.3777941,-95.6013835
Seminole County,OK,Oklahoma,40133,35.1583657,-96.6028575
Sequoyah County,OK,Oklahoma,40135,35.5024345,-94.7507569
Stephens County,OK,Oklahoma,40137,34.4813609,-97.8556068
Texas County,OK,Oklahoma,40139,36.7463169,-101.4838549
Tillman County,OK,Oklahoma,40141,34.3710852,-98.931701
Tulsa County,OK,Oklahoma,40143,36.1203177,-95.9418132
Wagoner County,OK,Oklahoma,40145,35.9633876,-95.5142005
Washington County,OK,Oklahoma,40147,36.704403,-95.9062525
Washita County,OK,Oklahoma,40149,35.2894967,-98.9914359
Woods County,OK,Oklahoma,40151,36.7269843,-98.863649
Woodward County,OK,Oklahoma,40153,36.4256189,-99.2736609
Baker County,OR,Oregon,41001,44.7034268,-117.6919334
Benton County,OR,Oregon,41003,44.4938816,-123.4246641
Clackamas County,OR,Oregon,41005,45.1604934,-122.1951274
Clatsop County,OR,Oregon,41007,46.0245094,-123.7050366
Columbia County,OR,Oregon,41009,45.941932,-123.081079
Coos County,OR,Oregon,41011,43.1859095,-124.0941335
Crook County,OR,Oregon,41013,44.1630537,-120.3715849
Curry County,OR,Oregon,41015,42.4664387,-124.2109292
Deschutes County,OR,Oregon,41017,43.9151181,-121.2255751
Douglas County,OR,Oregon,41019,43.2863277,-123.154476
Gilliam County,OR,Oregon,41021,45.382955,-120.276246
Grant County,OR,Oregon,41023,44.4963261,-119.0140572
Harney County,OR,Oregon,41025,43.0644492,-118.9871695
Hood River County,OR,Oregon,41027,45.5117753,-121.6559762
Jackson County,OR,Oregon,41029,42.4116214,-122.6756106
Jefferson County,OR,Oregon,41031,44.6451505,-121.1786315
Josephine County,OR,Oregon,41033,42.3869829,-123.5716197
Klamath County,OR,Oregon,41035,42.6837613,-121.6461682
Lake County,OR,Oregon,41037,42.7884009,-120.3897896
Lane County,OR,Oregon,41039,43.9283337,-122.8975806
Lincoln County,OR,Oregon,41041,44.6410607,-123.9112121
Linn County,OR,Oregon,41043,44.4888982,-122.5372084
Malheur County,OR,Oregon,41045,43.1886252,-117.6031915
Marion County,OR,Oregon,41047,44.9008984,-122.5762602
Morrow County,OR,Oregon,41049,45.4254956,-119.6023111
Multnomah County,OR,Oregon,41051,45.5477107,-122.4173625
Polk County,OR,Oregon,41053,44.9003723,-123.3986397
Sherman County,OR,Oregon,41055,45.3992158,-120.6785124
Tillamook County,OR,Oregon,41057,45.4558895,-123.7592988
Umatilla County,OR,Oregon,41059,45.5911997,-118.7338795
Union County,OR,Oregon,41061,45.3040809,-117.9991488
Wallowa County,OR,Oregon,41063,45.593753,-117.1855796
Wasco County,OR,Oregon,41065,45.1645359,-121.1650693
Washington County,OR,Oregon,41067,45.5535419,-123.0976146
Wheeler County,OR,Oregon,41069,44.7364146,-120.0268608
Yamhill County,OR,Oregon,41071,45.2478274,-123.3163993
Adams County,PA,Pennsylvania,42001,39.8694707,-77.2177296
Allegheny County,PA,Pennsylvania,42003,40.4697574,-79.9804515
Armstrong County,PA,Pennsylvania,42005,40.8123805,-79.4641285
Beaver County,PA,Pennsylvania,42007,40.6841401,-80.3507209
Bedford County,PA,Pennsylvania,42009,39.9986336,-78.4947466
Berks County,PA,Pennsylvania,42011,40.4139565,-75.9268598
Blair County,PA,Pennsylvania,42013,40.4986828,-78.309597
Bradford County,PA,Pennsylvania,42015,41.7915044,-76.5021231
Bucks County,PA,Pennsylvania,42017,40.3368872,-75.10706
Butler County,PA,Pennsylvania,42019,40.9138467,-79.9189776
Cambria County,PA,Pennsylvania,42021,40.5102268,-78.7104774
Cameron County,PA,Pennsylvania,42023,41.4382909,-78.1983225
Carbon County,PA,Pennsylvania,42025,40.9183666,-75.7050387
Centre County,PA,Pennsylvania,42027,40.9091275,-77.8478769
Chester County,PA,Pennsylvania,42029,39.9740287,-75.7497512
Clarion County,PA,Pennsylvania,42031,41.1981594,-79.4203691
Clearfield County,PA,Pennsylvania,42033,41.0068618,-78.4777237
Clinton County,PA,Pennsylvania,42035,41.2395075,-77.629009
Columbia County,PA,Pennsylvania,42037,41.0455174,-76.4042599
Crawford County,PA,Pennsylvania,42039,41.687876,-80.107795
Cumberland County,PA,Pennsylvania,42041,40.1648047,-77.2634419
Dauphin County,PA,Pennsylvania,42043,40.4125646,-76.7926343
Delaware County,PA,Pennsylvania,42045,39.9166853,-75.3988178
Elk County,PA,Pennsylvania,42047,41.4273317,-78.6539366
Erie County,PA,Pennsylvania,42049,42.1179519,-80.0963858
Fayette County,PA,Pennsylvania,42051,39.9189072,-79.6401194
Forest County,PA,Pennsylvania,42053,41.513304,-79.249705
Franklin County,PA,Pennsylvania,42055,39.9267722,-77.7245208
Fulton County,PA,Pennsylvania,42057,39.9107505,-78.1226171
Greene County,PA,Pennsylvania,42059,39.8477067,-80.2256552
Huntingdon County,PA,Pennsylvania,42061,40.4223108,-77.9685953
Indiana County,PA,Pennsylvania,42063,40.6514319,-79.0875451
Jefferson County,PA,Pennsylvania,42065,41.1380282,-79.012419
Juniata County,PA,Pennsylvania,42067,40.530673,-77.4004377
Lackawanna County,PA,Pennsylvania,42069,41.4366359,-75.6087683
Lancaster County,PA,Pennsylvania,42071,40.0419921,-76.250198
Lawrence County,PA,Pennsylvania,42073,40.9927352,-80.3344455
Lebanon County,PA,Pennsylvania,42075,40.3714482,-76.4648185
Lehigh County,PA,Pennsylvania,42077,40.6142409,-75.5906269
Luzerne County,PA,Pennsylvania,42079,41.1730778,-75.9760533
Lycoming County,PA,Pennsylvania,42081,41.3438824,-77.0552624
McKean County,PA,Pennsylvania,42083,41.8145902,-78.5724631
Mercer County,PA,Pennsylvania,42085,41.3000142,-80.2527863
Mifflin County,PA,Pennsylvania,42087,40.6016153,-77.6518322
Monroe County,PA,Pennsylvania,42089,41.0562401,-75.3290651
Montgomery County,PA,Pennsylvania,42091,40.2099992,-75.3702011
Montour County,PA,Pennsylvania,42093,41.0292837,-76.6652253
Northampton County,PA,Pennsylvania,42095,40.7527913,-75.3074468
Northumberland County,PA,Pennsylvania,42097,40.8515244,-76.709877
Perry County,PA,Pennsylvania,42099,40.3977795,-77.2663284
Philadelphia County,PA,Pennsylvania,42101,40.0093755,-75.1333459
Pike County,PA,Pennsylvania,42103,41.3259485,-75.0315143
Potter County,PA,Pennsylvania,42105,41.7485866,-77.8944358
Schuylkill County,PA,Pennsylvania,42107,40.703682,-76.2177878
Snyder County,PA,Pennsylvania,42109,40.7554068,-77.0729288
Somerset County,PA,Pennsylvania,42111,39.9812968,-79.0284859
